gene_name,index feature,mutual information
ENSG00000104368,14882,0.0
ENSG00000261449,14880,0.0
ENSG00000271938,14879,0.0
ENSG00000272076,14929,0.0
ENSG00000147485,14928,0.0
ENSG00000147481,14926,0.0
ENSG00000253474,14921,0.0
ENSG00000034239,14918,0.0
ENSG00000253608,14913,0.0
ENSG00000253140,14911,0.0
ENSG00000104738,14909,0.0
ENSG00000164808,14906,0.0
ENSG00000165102,14900,0.0
ENSG00000185900,14899,0.0
ENSG00000164736,14955,0.0
ENSG00000137547,14954,0.0
ENSG00000260955,14952,0.0
ENSG00000147509,14949,0.0
ENSG00000082556,14943,0.0
ENSG00000183729,14941,0.0
ENSG00000253924,14938,0.0
ENSG00000147488,14935,0.0
ENSG00000253844,14933,0.0
ENSG00000272024,14932,0.0
ENSG00000228801,14931,0.0
ENSG00000253614,14978,0.0
ENSG00000253139,14974,0.0
ENSG00000246430,14973,0.0
ENSG00000181195,14971,0.0
ENSG00000170786,14970,0.0
ENSG00000272343,14969,0.0
ENSG00000181690,14967,0.0
ENSG00000253603,14965,0.0
ENSG00000178096,1790,0.0
ENSG00000184270,1789,0.0
ENSG00000184678,1787,0.0
ENSG00000264207,1786,0.0
ENSG00000270276,1785,0.0
ENSG00000143387,1816,0.0
ENSG00000143452,1814,0.0
ENSG00000143457,1813,0.0
ENSG00000143382,1810,0.0
ENSG00000237781,1809,0.0
ENSG00000228126,1808,0.0
ENSG00000143369,1807,0.0
ENSG00000167904,14961,0.0
ENSG00000206579,14957,0.0
ENSG00000104237,14956,0.0
ENSG00000255289,15004,0.0
ENSG00000254869,15003,0.0
ENSG00000228862,15002,0.0
ENSG00000255321,15001,0.0
ENSG00000251396,14999,0.0
ENSG00000178538,14998,0.0
ENSG00000167912,14994,0.0
ENSG00000198846,14993,0.0
ENSG00000035681,14992,0.0
ENSG00000167910,14990,0.0
ENSG00000215114,14989,0.0
ENSG00000169122,14986,0.0
ENSG00000205293,14985,0.0
ENSG00000254139,14983,0.0
ENSG00000254102,15034,0.0
ENSG00000253734,15032,0.0
ENSG00000253554,15030,0.0
ENSG00000261542,15026,0.0
ENSG00000270673,15024,0.0
ENSG00000137563,15021,0.0
ENSG00000240915,15020,0.0
ENSG00000254119,15014,0.0
ENSG00000251127,15013,0.0
ENSG00000177182,15009,0.0
ENSG00000254802,15008,0.0
ENSG00000254777,15007,0.0
ENSG00000254432,15006,0.0
ENSG00000147576,15053,0.0
ENSG00000179041,15052,0.0
ENSG00000246145,15051,0.0
ENSG00000147571,15049,0.0
ENSG00000147573,15048,0.0
ENSG00000253190,15047,0.0
ENSG00000147570,15046,0.0
ENSG00000272192,15045,0.0
ENSG00000205268,15044,0.0
ENSG00000272155,15043,0.0
ENSG00000066855,15042,0.0
ENSG00000104442,15041,0.0
ENSG00000272010,15040,0.0
ENSG00000254081,15039,0.0
ENSG00000172817,15036,0.0
ENSG00000180828,15035,0.0
ENSG00000137571,15077,0.0
ENSG00000254337,15072,0.0
ENSG00000165084,15071,0.0
ENSG00000046889,15068,0.0
ENSG00000165078,15066,0.0
ENSG00000271966,15065,0.0
ENSG00000104218,15063,0.0
ENSG00000261787,15060,0.0
ENSG00000178460,15059,0.0
ENSG00000213865,15058,0.0
ENSG00000104205,15057,0.0
ENSG00000185697,15055,0.0
ENSG00000169085,15054,0.0
ENSG00000164764,15103,0.0
ENSG00000253636,15102,0.0
ENSG00000253317,15095,0.0
ENSG00000104321,15094,0.0
ENSG00000178860,15093,0.0
ENSG00000235531,15092,0.0
ENSG00000104313,15089,0.0
ENSG00000221947,15087,0.0
ENSG00000147592,15086,0.0
ENSG00000246366,15085,0.0
ENSG00000253967,15083,0.0
ENSG00000140396,15081,0.0
ENSG00000246528,15079,0.0
ENSG00000254557,15078,0.0
ENSG00000254349,15124,0.0
ENSG00000104381,15122,0.0
ENSG00000253983,15120,0.0
ENSG00000254288,15118,0.0
ENSG00000104343,15114,0.0
ENSG00000258677,15113,0.0
ENSG00000254538,15112,0.0
ENSG00000040341,15111,0.0
ENSG00000253302,15110,0.0
ENSG00000250295,15107,0.0
ENSG00000121039,15106,0.0
ENSG00000274443,15104,0.0
ENSG00000147586,15153,0.0
ENSG00000249328,15152,0.0
ENSG00000272138,15151,0.0
ENSG00000164683,15150,0.0
ENSG00000104435,15149,0.0
ENSG00000261618,15147,0.0
ENSG00000104432,15146,0.0
ENSG00000104427,15145,0.0
ENSG00000171033,15144,0.0
ENSG00000254266,15143,0.0
ENSG00000091656,15138,0.0
ENSG00000254300,15136,0.0
ENSG00000253712,15131,0.0
ENSG00000121005,15129,0.0
ENSG00000253706,15126,0.0
ENSG00000254027,15169,0.0
ENSG00000272425,15168,0.0
ENSG00000253214,15167,0.0
ENSG00000254177,15166,0.0
ENSG00000254060,15165,0.0
ENSG00000164684,15163,0.0
ENSG00000260317,15162,0.0
ENSG00000254162,15161,0.0
ENSG00000251867,15159,0.0
ENSG00000253238,15158,0.0
ENSG00000254205,15157,0.0
ENSG00000076554,15156,0.0
ENSG00000272264,15155,0.0
ENSG00000276418,15154,0.0
ENSG00000258256,15197,0.0
ENSG00000185015,15196,0.0
ENSG00000254208,15194,0.0
ENSG00000133740,15193,0.0
ENSG00000260493,15192,0.0
ENSG00000133739,15191,0.0
ENSG00000104497,15182,0.0
ENSG00000253334,15181,0.0
ENSG00000164695,15180,0.0
ENSG00000253598,15178,0.0
ENSG00000133731,15177,0.0
ENSG00000197416,15176,0.0
ENSG00000170323,15174,0.0
ENSG00000251136,15223,0.0
ENSG00000253553,15221,0.0
ENSG00000156103,15220,0.0
ENSG00000253500,15217,0.0
ENSG00000170289,15213,0.0
ENSG00000176623,15211,0.0
ENSG00000123124,15210,0.0
ENSG00000147614,15205,0.0
ENSG00000253154,15204,0.0
ENSG00000254380,15203,0.0
ENSG00000253549,15201,0.0
ENSG00000164879,15200,0.0
ENSG00000133742,15199,0.0
ENSG00000147606,15242,0.0
ENSG00000214954,15241,0.0
ENSG00000155100,15240,0.0
ENSG00000155099,15237,0.0
ENSG00000253250,15236,0.0
ENSG00000254251,15235,0.0
ENSG00000123119,15234,0.0
ENSG00000246792,15233,0.0
ENSG00000180694,15232,0.0
ENSG00000269713,1770,0.0
ENSG00000254539,1769,0.0
ENSG00000255148,1768,0.0
ENSG00000178104,1766,0.0
ENSG00000177144,1765,0.0
ENSG00000118298,1799,0.0
ENSG00000276110,1798,0.0
ENSG00000136631,1795,0.0
ENSG00000264522,1794,0.0
ENSG00000014914,1793,0.0
ENSG00000159164,1791,0.0
ENSG00000253799,15231,0.0
ENSG00000253394,15229,0.0
ENSG00000104327,15228,0.0
ENSG00000265817,15273,0.0
ENSG00000197275,15272,0.0
ENSG00000164949,15271,0.0
ENSG00000264448,15268,0.0
ENSG00000164953,15265,0.0
ENSG00000253848,15264,0.0
ENSG00000253722,15263,0.0
ENSG00000183808,15262,0.0
ENSG00000253854,15261,0.0
ENSG00000271971,15260,0.0
ENSG00000188343,15259,0.0
ENSG00000246662,15256,0.0
ENSG00000205133,15254,0.0
ENSG00000253197,15253,0.0
ENSG00000079102,15244,0.0
ENSG00000156172,15291,0.0
ENSG00000253773,15289,0.0
ENSG00000254248,15287,0.0
ENSG00000245080,15286,0.0
ENSG00000156170,15284,0.0
ENSG00000272509,15283,0.0
ENSG00000175305,15282,0.0
ENSG00000164941,15281,0.0
ENSG00000156162,15279,0.0
ENSG00000104413,15278,0.0
ENSG00000261437,15277,0.0
ENSG00000253704,15276,0.0
ENSG00000254315,15275,0.0
ENSG00000245970,15310,0.0
ENSG00000132561,15308,0.0
ENSG00000104341,15307,0.0
ENSG00000180543,15305,0.0
ENSG00000272249,15303,0.0
ENSG00000169439,15301,0.0
ENSG00000253105,15300,0.0
ENSG00000156469,15298,0.0
ENSG00000254224,15297,0.0
ENSG00000156466,15295,0.0
ENSG00000253872,15292,0.0
ENSG00000156509,15329,0.0
ENSG00000132554,15328,0.0
ENSG00000253539,15326,0.0
ENSG00000253562,15325,0.0
ENSG00000132549,15324,0.0
ENSG00000253948,15323,0.0
ENSG00000229625,15322,0.0
ENSG00000164920,15321,0.0
ENSG00000271930,15320,0.0
ENSG00000104375,15316,0.0
ENSG00000104361,15314,0.0
ENSG00000104356,15313,0.0
ENSG00000132541,15312,0.0
ENSG00000177459,15311,0.0
ENSG00000271882,15348,0.0
ENSG00000261087,15346,0.0
ENSG00000253737,15345,0.0
ENSG00000253395,15344,0.0
ENSG00000248599,15343,0.0
ENSG00000174226,15339,0.0
ENSG00000186106,15338,0.0
ENSG00000254364,15337,0.0
ENSG00000253666,15336,0.0
ENSG00000253842,15335,0.0
ENSG00000253824,15334,0.0
ENSG00000104450,15331,0.0
ENSG00000254281,15369,0.0
ENSG00000253320,15367,0.0
ENSG00000253385,15366,0.0
ENSG00000253669,15364,0.0
ENSG00000155087,15362,0.0
ENSG00000253633,15361,0.0
ENSG00000272037,15360,0.0
ENSG00000246263,15358,0.0
ENSG00000048392,15357,0.0
ENSG00000253629,15356,0.0
ENSG00000104490,15355,0.0
ENSG00000083307,15354,0.0
ENSG00000253282,15350,0.0
ENSG00000164935,15387,0.0
ENSG00000147647,15386,0.0
ENSG00000176406,15385,0.0
ENSG00000271830,15383,0.0
ENSG00000261670,15382,0.0
ENSG00000164933,15380,0.0
ENSG00000266289,15379,0.0
ENSG00000164932,15378,0.0
ENSG00000164930,15377,0.0
ENSG00000273059,1754,0.0
ENSG00000188092,1753,0.0
ENSG00000162836,1747,0.0
ENSG00000116128,1746,0.0
ENSG00000278811,1745,0.0
ENSG00000131778,1744,0.0
ENSG00000272196,1783,0.0
ENSG00000272993,1782,0.0
ENSG00000203812,1781,0.0
ENSG00000270882,1779,0.0
ENSG00000183598,1778,0.0
ENSG00000233030,1777,0.0
ENSG00000203814,1776,0.0
ENSG00000271383,1773,0.0
ENSG00000272755,1772,0.0
ENSG00000253851,15376,0.0
ENSG00000247081,15375,0.0
ENSG00000164929,15374,0.0
ENSG00000236939,15373,0.0
ENSG00000155097,15371,0.0
ENSG00000254236,15370,0.0
ENSG00000250267,15409,0.0
ENSG00000120526,15408,0.0
ENSG00000174417,15407,0.0
ENSG00000253796,15406,0.0
ENSG00000104412,15403,0.0
ENSG00000253754,15402,0.0
ENSG00000147655,15400,0.0
ENSG00000154188,15399,0.0
ENSG00000174429,15398,0.0
ENSG00000253582,15397,0.0
ENSG00000164830,15396,0.0
ENSG00000254615,15395,0.0
ENSG00000253526,15393,0.0
ENSG00000169946,15389,0.0
ENSG00000147650,15388,0.0
ENSG00000182197,15438,0.0
ENSG00000205002,15435,0.0
ENSG00000253327,15434,0.0
ENSG00000227170,15428,0.0
ENSG00000164796,15424,0.0
ENSG00000253103,15421,0.0
ENSG00000248050,15414,0.0
ENSG00000147642,15413,0.0
ENSG00000147654,15412,0.0
ENSG00000205038,15411,0.0
ENSG00000172164,15458,0.0
ENSG00000172167,15457,0.0
ENSG00000187955,15455,0.0
ENSG00000254343,15454,0.0
ENSG00000155792,15453,0.0
ENSG00000245330,15452,0.0
ENSG00000136982,15451,0.0
ENSG00000064313,15450,0.0
ENSG00000136960,15449,0.0
ENSG00000136999,15447,0.0
ENSG00000147676,15445,0.0
ENSG00000164761,15442,0.0
ENSG00000281641,15441,0.0
ENSG00000225885,15440,0.0
ENSG00000177570,15439,0.0
ENSG00000156787,15478,0.0
ENSG00000253607,15476,0.0
ENSG00000259631,15475,0.0
ENSG00000178764,15474,0.0
ENSG00000272043,15473,0.0
ENSG00000272384,15472,0.0
ENSG00000253819,15470,0.0
ENSG00000255325,15469,0.0
ENSG00000255364,15468,0.0
ENSG00000254303,15467,0.0
ENSG00000248690,15463,0.0
ENSG00000170961,15462,0.0
ENSG00000253619,15461,0.0
ENSG00000272502,15460,0.0
ENSG00000248318,15459,0.0
ENSG00000183665,15501,0.0
ENSG00000164983,15500,0.0
ENSG00000253227,15499,0.0
ENSG00000214803,15498,0.0
ENSG00000253868,15497,0.0
ENSG00000104537,15491,0.0
ENSG00000156804,15487,0.0
ENSG00000156795,15486,0.0
ENSG00000156802,15485,0.0
ENSG00000259305,15483,0.0
ENSG00000204949,15481,0.0
ENSG00000253258,15480,0.0
ENSG00000147689,15479,0.0
ENSG00000254431,15518,0.0
ENSG00000156831,15517,0.0
ENSG00000164961,15515,0.0
ENSG00000253513,15513,0.0
ENSG00000180938,15512,0.0
ENSG00000249816,15510,0.0
ENSG00000255491,15509,0.0
ENSG00000272486,15508,0.0
ENSG00000253106,15505,0.0
ENSG00000147687,15504,0.0
ENSG00000245149,15502,0.0
ENSG00000254317,15542,0.0
ENSG00000147697,15541,0.0
ENSG00000285108,15540,0.0
ENSG00000229140,15538,0.0
ENSG00000249859,15537,0.0
ENSG00000249375,15535,0.0
ENSG00000280997,15534,0.0
ENSG00000212993,15533,0.0
ENSG00000246228,15532,0.0
ENSG00000282961,15531,0.0
ENSG00000253438,15529,0.0
ENSG00000168672,15528,0.0
ENSG00000253220,15526,0.0
ENSG00000245164,15522,0.0
ENSG00000253111,15520,0.0
ENSG00000042832,15562,0.0
ENSG00000223697,15561,0.0
ENSG00000165071,15559,0.0
ENSG00000129295,15558,0.0
ENSG00000184156,15556,0.0
ENSG00000132297,15555,0.0
ENSG00000258417,15554,0.0
ENSG00000253117,15553,0.0
ENSG00000253507,15551,0.0
ENSG00000253720,15545,0.0
ENSG00000254263,15544,0.0
ENSG00000254258,15592,0.0
ENSG00000147724,15588,0.0
ENSG00000254101,15584,0.0
ENSG00000131773,15581,0.0
ENSG00000253433,15577,0.0
ENSG00000254028,15576,0.0
ENSG00000259820,15575,0.0
ENSG00000272456,15574,0.0
ENSG00000248492,15573,0.0
ENSG00000066827,15572,0.0
ENSG00000253627,15571,0.0
ENSG00000253593,15570,0.0
ENSG00000261220,15567,0.0
ENSG00000104415,15564,0.0
ENSG00000244998,15611,0.0
ENSG00000204882,15610,0.0
ENSG00000254291,15608,0.0
ENSG00000254197,15607,0.0
ENSG00000254019,15606,0.0
ENSG00000253307,15605,0.0
ENSG00000022567,15604,0.0
ENSG00000253210,15603,0.0
ENSG00000169398,15600,0.0
ENSG00000272031,1727,0.0
ENSG00000271601,1726,0.0
ENSG00000234222,1724,0.0
ENSG00000270629,1764,0.0
ENSG00000236334,1763,0.0
ENSG00000272824,1762,0.0
ENSG00000224481,1761,0.0
ENSG00000238107,1760,0.0
ENSG00000234283,1759,0.0
ENSG00000232265,1758,0.0
ENSG00000227733,1757,0.0
ENSG00000263956,1756,0.0
ENSG00000274372,1755,0.0
ENSG00000280303,15599,0.0
ENSG00000259891,15596,0.0
ENSG00000167632,15594,0.0
ENSG00000169427,15593,0.0
ENSG00000253715,15636,0.0
ENSG00000180155,15634,0.0
ENSG00000284505,15632,0.0
ENSG00000197353,15630,0.0
ENSG00000126233,15629,0.0
ENSG00000130193,15627,0.0
ENSG00000253741,15626,0.0
ENSG00000160886,15625,0.0
ENSG00000167653,15624,0.0
ENSG00000234616,15623,0.0
ENSG00000198576,15620,0.0
ENSG00000181790,15619,0.0
ENSG00000261693,15618,0.0
ENSG00000171045,15617,0.0
ENSG00000271959,15613,0.0
ENSG00000184489,15612,0.0
ENSG00000182759,15657,0.0
ENSG00000254338,15656,0.0
ENSG00000253931,15655,0.0
ENSG00000158106,15654,0.0
ENSG00000254389,15653,0.0
ENSG00000184428,15652,0.0
ENSG00000272172,15651,0.0
ENSG00000185730,15650,0.0
ENSG00000253716,15649,0.0
ENSG00000250571,15648,0.0
ENSG00000181638,15646,0.0
ENSG00000176956,15644,0.0
ENSG00000247317,15641,0.0
ENSG00000160882,15639,0.0
ENSG00000104499,15638,0.0
ENSG00000181085,15675,0.0
ENSG00000181135,15672,0.0
ENSG00000183309,15671,0.0
ENSG00000254812,15670,0.0
ENSG00000104524,15668,0.0
ENSG00000179886,15667,0.0
ENSG00000254741,15665,0.0
ENSG00000147813,15664,0.0
ENSG00000255050,15663,0.0
ENSG00000204839,15662,0.0
ENSG00000254144,15660,0.0
ENSG00000254859,15659,0.0
ENSG00000014164,15658,0.0
ENSG00000178896,15690,0.0
ENSG00000255224,15689,0.0
ENSG00000178814,15688,0.0
ENSG00000186583,15687,0.0
ENSG00000178685,15685,0.0
ENSG00000261150,15683,0.0
ENSG00000185189,15682,0.0
ENSG00000180900,15680,0.0
ENSG00000203499,15678,0.0
ENSG00000180921,15677,0.0
ENSG00000254548,15676,0.0
ENSG00000272115,15710,0.0
ENSG00000071894,15709,0.0
ENSG00000173137,15708,0.0
ENSG00000182325,15707,0.0
ENSG00000185803,15706,0.0
ENSG00000271698,15705,0.0
ENSG00000261587,15704,0.0
ENSG00000185000,15701,0.0
ENSG00000260428,15699,0.0
ENSG00000261236,15698,0.0
ENSG00000179832,15697,0.0
ENSG00000235173,15696,0.0
ENSG00000179698,15695,0.0
ENSG00000198169,15731,0.0
ENSG00000147799,15727,0.0
ENSG00000213563,15726,0.0
ENSG00000254402,15725,0.0
ENSG00000160959,15724,0.0
ENSG00000160957,15722,0.0
ENSG00000167700,15721,0.0
ENSG00000167701,15720,0.0
ENSG00000160972,15719,0.0
ENSG00000160973,15718,0.0
ENSG00000167702,15717,0.0
ENSG00000187954,15715,0.0
ENSG00000232600,15714,0.0
ENSG00000160949,15713,0.0
ENSG00000147804,15711,0.0
ENSG00000183784,15750,0.0
ENSG00000170122,15748,0.0
ENSG00000231808,15747,0.0
ENSG00000277631,15745,0.0
ENSG00000227518,15743,0.0
ENSG00000255559,15740,0.0
ENSG00000170631,15738,0.0
ENSG00000196150,15737,0.0
ENSG00000170619,15736,0.0
ENSG00000147789,15735,0.0
ENSG00000197363,15734,0.0
ENSG00000196378,15732,0.0
ENSG00000226669,15771,0.0
ENSG00000237359,15770,0.0
ENSG00000232104,15769,0.0
ENSG00000080298,15768,0.0
ENSG00000236511,15767,0.0
ENSG00000147852,15764,0.0
ENSG00000236404,15762,0.0
ENSG00000236199,15761,0.0
ENSG00000173253,15759,0.0
ENSG00000227914,15755,0.0
ENSG00000107104,15754,0.0
ENSG00000227155,15753,0.0
ENSG00000235880,15752,0.0
ENSG00000272866,15790,0.0
ENSG00000107018,15789,0.0
ENSG00000107014,15788,0.0
ENSG00000120211,15787,0.0
ENSG00000120210,15786,0.0
ENSG00000254017,15785,0.0
ENSG00000096968,15784,0.0
ENSG00000120158,15782,0.0
ENSG00000106993,15780,0.0
ENSG00000273061,15779,0.0
ENSG00000205808,15778,0.0
ENSG00000106686,15777,0.0
ENSG00000106688,15776,0.0
ENSG00000107249,15772,0.0
ENSG00000225489,15809,0.0
ENSG00000229611,15808,0.0
ENSG00000236924,15807,0.0
ENSG00000178445,15806,0.0
ENSG00000233367,15805,0.0
ENSG00000120215,15799,0.0
ENSG00000099219,15797,0.0
ENSG00000225408,15796,0.0
ENSG00000231509,15794,0.0
ENSG00000197646,15793,0.0
ENSG00000120217,15792,0.0
ENSG00000205549,15844,0.0
ENSG00000164989,15843,0.0
ENSG00000164975,15841,0.0
ENSG00000155158,15840,0.0
ENSG00000164946,15838,0.0
ENSG00000175893,15836,0.0
ENSG00000272871,15835,0.0
ENSG00000273399,15834,0.0
ENSG00000147862,15832,0.0
ENSG00000162825,1711,0.0
ENSG00000236140,1710,0.0
ENSG00000215784,1707,0.0
ENSG00000196369,1706,0.0
ENSG00000224363,1705,0.0
ENSG00000131781,1743,0.0
ENSG00000237188,1742,0.0
ENSG00000131791,1741,0.0
ENSG00000234225,1740,0.0
ENSG00000268043,1739,0.0
ENSG00000276509,1736,0.0
ENSG00000264343,1735,0.0
ENSG00000271425,1733,0.0
ENSG00000233396,1732,0.0
ENSG00000168509,1731,0.0
ENSG00000270547,15828,0.0
ENSG00000153714,15826,0.0
ENSG00000225706,15816,0.0
ENSG00000153707,15815,0.0
ENSG00000137038,15812,0.0
ENSG00000273056,15811,0.0
ENSG00000177076,15864,0.0
ENSG00000273226,15862,0.0
ENSG00000272842,15861,0.0
ENSG00000232978,15860,0.0
ENSG00000147874,15857,0.0
ENSG00000155875,15855,0.0
ENSG00000178031,15853,0.0
ENSG00000107295,15852,0.0
ENSG00000044459,15851,0.0
ENSG00000234779,15848,0.0
ENSG00000231756,15846,0.0
ENSG00000173068,15845,0.0
ENSG00000176399,15897,0.0
ENSG00000147883,15895,0.0
ENSG00000240498,15894,0.0
ENSG00000147889,15893,0.0
ENSG00000265194,15891,0.0
ENSG00000099810,15889,0.0
ENSG00000184995,15888,0.0
ENSG00000198642,15881,0.0
ENSG00000147873,15880,0.0
ENSG00000171855,15871,0.0
ENSG00000227071,15869,0.0
ENSG00000188352,15868,0.0
ENSG00000171843,15867,0.0
ENSG00000261402,15866,0.0
ENSG00000155886,15865,0.0
ENSG00000147896,15923,0.0
ENSG00000237734,15922,0.0
ENSG00000120162,15921,0.0
ENSG00000120160,15920,0.0
ENSG00000120156,15919,0.0
ENSG00000254396,15918,0.0
ENSG00000184434,15917,0.0
ENSG00000234676,15916,0.0
ENSG00000096872,15915,0.0
ENSG00000137055,15914,0.0
ENSG00000120159,15913,0.0
ENSG00000198680,15908,0.0
ENSG00000237414,15905,0.0
ENSG00000107105,15903,0.0
ENSG00000283982,15901,0.0
ENSG00000284418,15899,0.0
ENSG00000122711,15944,0.0
ENSG00000233554,15943,0.0
ENSG00000137074,15939,0.0
ENSG00000231193,15938,0.0
ENSG00000122728,15934,0.0
ENSG00000107201,15930,0.0
ENSG00000122729,15929,0.0
ENSG00000174482,15926,0.0
ENSG00000260390,15925,0.0
ENSG00000137073,15970,0.0
ENSG00000235481,15967,0.0
ENSG00000010438,15966,0.0
ENSG00000233776,15965,0.0
ENSG00000227301,15964,0.0
ENSG00000260947,15963,0.0
ENSG00000231165,15962,0.0
ENSG00000281128,15961,0.0
ENSG00000230453,15953,0.0
ENSG00000165271,15951,0.0
ENSG00000165272,15950,0.0
ENSG00000165269,15948,0.0
ENSG00000086102,15947,0.0
ENSG00000137070,15990,0.0
ENSG00000213930,15988,0.0
ENSG00000147955,15987,0.0
ENSG00000164967,15984,0.0
ENSG00000122756,15982,0.0
ENSG00000168913,15980,0.0
ENSG00000122735,15979,0.0
ENSG00000164970,15978,0.0
ENSG00000164972,15977,0.0
ENSG00000164976,15976,0.0
ENSG00000164978,15975,0.0
ENSG00000186638,15974,0.0
ENSG00000198876,15972,0.0
ENSG00000228352,15971,0.0
ENSG00000215187,16010,0.0
ENSG00000198853,16009,0.0
ENSG00000198722,16008,0.0
ENSG00000005238,16007,0.0
ENSG00000234181,16005,0.0
ENSG00000165282,16004,0.0
ENSG00000221829,16003,0.0
ENSG00000174038,16001,0.0
ENSG00000137094,16000,0.0
ENSG00000281491,15999,0.0
ENSG00000172724,15994,0.0
ENSG00000230074,15993,0.0
ENSG00000187186,15992,0.0
ENSG00000213927,15991,0.0
ENSG00000228843,16026,0.0
ENSG00000215183,16025,0.0
ENSG00000107185,16024,0.0
ENSG00000070610,16023,0.0
ENSG00000107175,16022,0.0
ENSG00000198467,16020,0.0
ENSG00000107159,16019,0.0
ENSG00000137135,16018,0.0
ENSG00000269900,16016,0.0
ENSG00000137078,16015,0.0
ENSG00000227933,16014,0.0
ENSG00000231393,16013,0.0
ENSG00000137101,16012,0.0
ENSG00000107140,16011,0.0
ENSG00000196092,16044,0.0
ENSG00000165304,16043,0.0
ENSG00000159921,16041,0.0
ENSG00000185972,16039,0.0
ENSG00000122707,16037,0.0
ENSG00000235387,16035,0.0
ENSG00000196196,16034,0.0
ENSG00000204930,16032,0.0
ENSG00000137103,16031,0.0
ENSG00000137098,16029,0.0
ENSG00000159899,16028,0.0
ENSG00000227388,16027,0.0
ENSG00000122741,16064,0.0
ENSG00000107371,16063,0.0
ENSG00000165275,16062,0.0
ENSG00000070601,16061,0.0
ENSG00000255872,16060,0.0
ENSG00000147912,16057,0.0
ENSG00000234160,16056,0.0
ENSG00000137054,16055,0.0
ENSG00000168795,16054,0.0
ENSG00000147905,16051,0.0
ENSG00000260100,16048,0.0
ENSG00000250850,16046,0.0
ENSG00000258885,16045,0.0
ENSG00000225655,16089,0.0
ENSG00000275390,16088,0.0
ENSG00000276266,16086,0.0
ENSG00000276500,16085,0.0
ENSG00000223839,16084,0.0
ENSG00000183148,16083,0.0
ENSG00000278175,16081,0.0
ENSG00000231140,16080,0.0
ENSG00000106714,16076,0.0
ENSG00000284612,16073,0.0
ENSG00000204860,16072,0.0
ENSG00000180071,16071,0.0
ENSG00000283486,16070,0.0
ENSG00000137124,16068,0.0
ENSG00000107338,16066,0.0
ENSG00000122696,16065,0.0
ENSG00000238113,16123,0.0
ENSG00000226007,16122,0.0
ENSG00000204802,16119,0.0
ENSG00000231212,16118,0.0
ENSG00000223379,16115,0.0
ENSG00000235659,16114,0.0
ENSG00000154537,16113,0.0
ENSG00000204814,16112,0.0
ENSG00000283378,16110,0.0
ENSG00000275676,16109,0.0
ENSG00000237357,16100,0.0
ENSG00000275649,16099,0.0
ENSG00000154529,16096,0.0
ENSG00000275450,16093,0.0
ENSG00000215126,16092,0.0
ENSG00000276462,16090,0.0
ENSG00000187559,16147,0.0
ENSG00000196873,16146,0.0
ENSG00000226904,16145,0.0
ENSG00000260691,16144,0.0
ENSG00000277350,16140,0.0
ENSG00000274349,16139,0.0
ENSG00000278849,16138,0.0
ENSG00000276203,16137,0.0
ENSG00000274893,16136,0.0
ENSG00000147996,16133,0.0
ENSG00000204779,16132,0.0
ENSG00000172014,16129,0.0
ENSG00000225411,16128,0.0
ENSG00000170161,16126,0.0
ENSG00000234665,16125,0.0
ENSG00000229422,16124,0.0
ENSG00000261447,16167,0.0
ENSG00000107282,16165,0.0
ENSG00000135063,16164,0.0
ENSG00000119139,16162,0.0
ENSG00000285130,16161,0.0
ENSG00000165060,16160,0.0
ENSG00000165059,16159,0.0
ENSG00000187866,16157,0.0
ENSG00000107242,16156,0.0
ENSG00000234506,16155,0.0
ENSG00000272583,1689,0.0
ENSG00000228826,1688,0.0
ENSG00000231429,1687,0.0
ENSG00000227082,1686,0.0
ENSG00000230806,1685,0.0
ENSG00000171943,1684,0.0
ENSG00000131779,1722,0.0
ENSG00000143127,1720,0.0
ENSG00000198483,1719,0.0
ENSG00000131788,1718,0.0
ENSG00000186364,1717,0.0
ENSG00000186141,1716,0.0
ENSG00000117281,1714,0.0
ENSG00000174827,1713,0.0
ENSG00000117262,1712,0.0
ENSG00000226337,16154,0.0
ENSG00000181778,16153,0.0
ENSG00000233178,16152,0.0
ENSG00000224958,16151,0.0
ENSG00000154330,16150,0.0
ENSG00000234394,16148,0.0
ENSG00000225434,16185,0.0
ENSG00000235523,16184,0.0
ENSG00000119125,16183,0.0
ENSG00000204669,16182,0.0
ENSG00000155621,16181,0.0
ENSG00000107362,16180,0.0
ENSG00000083067,16176,0.0
ENSG00000268364,16173,0.0
ENSG00000165072,16172,0.0
ENSG00000204706,16171,0.0
ENSG00000204711,16170,0.0
ENSG00000106772,16205,0.0
ENSG00000187210,16204,0.0
ENSG00000099139,16202,0.0
ENSG00000156017,16198,0.0
ENSG00000203321,16197,0.0
ENSG00000135045,16196,0.0
ENSG00000119121,16195,0.0
ENSG00000198963,16194,0.0
ENSG00000224825,16193,0.0
ENSG00000165092,16189,0.0
ENSG00000236849,16188,0.0
ENSG00000165091,16187,0.0
ENSG00000267559,16227,0.0
ENSG00000233926,16224,0.0
ENSG00000230945,16221,0.0
ENSG00000260564,16219,0.0
ENSG00000232494,16218,0.0
ENSG00000233086,16216,0.0
ENSG00000260995,16215,0.0
ENSG00000135069,16214,0.0
ENSG00000148019,16213,0.0
ENSG00000156049,16210,0.0
ENSG00000197969,16209,0.0
ENSG00000232998,16208,0.0
ENSG00000225937,16206,0.0
ENSG00000235298,16245,0.0
ENSG00000165118,16243,0.0
ENSG00000165115,16242,0.0
